Occur Date,Occur Time,Location,Crime Type,Neighborhood,Latitude,Longitude
1/5/18,700,485 LINDBERGH DR NE,BURGLARY-NONRES,Lindbergh/Morosgo,33.82029,-84.37104
1/5/18,1221,349 DECATUR ST SE,BURGLARY-RESIDENCE,Sweet Auburn,33.74988,-84.37788
1/5/18,1500,691 FRANCIS PL NW,BURGLARY-RESIDENCE,Grove Park,33.77366,-84.43763
1/5/18,1215,1681 W LAKE CT NW,AGG ASSAULT,West Lake,33.75933,-84.44304
1/5/18,1030,1801 HOWELL MILL RD NW,LARCENY-NON VEHICLE,Berkeley Park,33.80388,-84.41278
1/5/18,1420,3393 PEACHTREE RD NE ,LARCENY-NON VEHICLE,Lenox,33.84676,-84.36212
1/5/18,1508,3393 PEACHTREE RD NE @LENOX MALL,LARCENY-NON VEHICLE,Lenox,33.84676,-84.36212
1/5/18,1842,835 OAK ST SW,LARCENY-NON VEHICLE,West End,33.741,-84.41496
1/5/18,1920,3500 PEACHTREE RD,LARCENY-NON VEHICLE,North Buckhead,33.85302,-84.36278
1/5/18,1840,1548 VAN VLECK AVE SE,BURGLARY-RESIDENCE,East Atlanta,33.73651,-84.33714
1/5/18,200,1819 GIBEN RD SW,LARCENY-FROM VEHICLE,Betmar LaVilla,33.70643,-84.40048
1/5/18,0,620 WOODWARD AVE SE,LARCENY-FROM VEHICLE,Grant Park,33.74562,-84.36722
1/5/18,500,2101 TULA ST NW,LARCENY-FROM VEHICLE,,33.8118,-84.39331
1/5/18,1030,3620 CAMP CREEK PKWY SW,LARCENY-FROM VEHICLE,Princeton Lakes,33.65427,-84.50738
1/5/18,1600,1919 METROPOLITAN PKWY SW,LARCENY-FROM VEHICLE,Sylvan Hills,33.70278,-84.41017
1/5/18,1530,930 SPRING ST NW,LARCENY-FROM VEHICLE,Midtown,33.7801,-84.38942
1/5/18,1700,441 16TH ST NW @IKEA,LARCENY-FROM VEHICLE,Atlantic Station,33.78874,-84.40468
1/5/18,1600,1280 PEACHTREE ST NE @HIGH MUSEUM,LARCENY-FROM VEHICLE,Midtown,33.78934,-84.38535
1/5/18,1817,112 COURTLAND ST NE,LARCENY-FROM VEHICLE,Downtown,33.7574,-84.38475
1/5/18,2000,30 TERRACE DR NE,LARCENY-FROM VEHICLE,Peachtree Hills,33.82171,-84.38667
1/5/18,2000,276 E LAKE BLVD SE,LARCENY-FROM VEHICLE,The Villages at East Lake,33.74436,-84.31408
1/5/18,2000,1091 EUCLID AVE NE,LARCENY-FROM VEHICLE,Inman Park,33.7636,-84.35097
1/5/18,2000,267 MARIETTA,LARCENY-FROM VEHICLE,Downtown,33.76071,-84.39469
1/5/18,2218,419 CHAMBERLAIN ST SE,LARCENY-FROM VEHICLE,Sweet Auburn,33.75377,-84.37317
1/5/18,2250,1150 ASTOR AVE SW,LARCENY-FROM VEHICLE,Sylvan Hills,33.70137,-84.42678
1/5/18,1500,1116 LOGAN CIR NW,LARCENY-FROM VEHICLE,Underwood Hills,33.80697,-84.43298
1/5/18,2237,136 11TH ST NE,LARCENY-FROM VEHICLE,Midtown,33.78311,-84.38258
1/5/18,1900,3871 REDWINE RD SW,LARCENY-FROM VEHICLE,Princeton Lakes,33.66005,-84.50994
1/5/18,1900,1141 BRIARCLIFF PL NE,LARCENY-FROM VEHICLE,Atkins Park,33.77694,-84.34995
1/5/18,1800,341 CAMFIELD CT SW,LARCENY-FROM VEHICLE,Florida Heights,33.74647,-84.46152
1/5/18,1100,1481 OLIVE ST SW,LARCENY-FROM VEHICLE,Venetian Hills,33.71461,-84.43146
1/5/18,2130,322 E PACES FERRY RD NE,LARCENY-NON VEHICLE,Buckhead Village,33.83958,-84.37709
1/5/18,1600,1311 MCPHERSON AVE SE,BURGLARY-RESIDENCE,East Atlanta,33.74417,-84.34466
1/5/18,1700,3906 ROSWELL RD NE ,LARCENY-FROM VEHICLE,East Chastain Park,33.86179,-84.38127
1/5/18,1700,1776 FORT VALLEY DR SW,BURGLARY-RESIDENCE,Pomona Park,33.70694,-84.45037
1/5/18,1800,400 W PEACHTREE ST NW,BURGLARY-NONRES,Downtown,33.76614,-84.3876
1/5/18,1500,2164 CAMPBELLTON RD SW,BURGLARY-NONRES,Campbellton Road,33.70561,-84.45882
1/5/18,1300,44 KROG ST NE,LARCENY-NON VEHICLE,Inman Park,33.75542,-84.36482
1/6/18,102,347 EDGEWOOD AVE SE,LARCENY-FROM VEHICLE,Sweet Auburn,33.75415,-84.37639
1/6/18,1105,3535 PEACHTREE RD NE ,LARCENY-FROM VEHICLE,Lenox,33.85182,-84.3595
1/6/18,1,1065 AVONDALE AVE SE,LARCENY-FROM VEHICLE,Boulevard Heights,33.72559,-84.36282
1/6/18,1316,1203 COLLIER RD NW,LARCENY-FROM VEHICLE,,33.81163,-84.42536
1/6/18,1330,1888 EMERY ST NW,LARCENY-FROM VEHICLE,Wildwood (NPU-C),33.80701,-84.41444
1/6/18,1336,3511 REDWINE PKWY SW,LARCENY-FROM VEHICLE,Princeton Lakes,33.66648,-84.51515
1/6/18,1200,3525 PIEDMONT RD NE,LARCENY-FROM VEHICLE,North Buckhead,33.8506,-84.37724
1/6/18,1200,1 COPENHILL AVE NE @CARTER CENTER,LARCENY-FROM VEHICLE,Poncey-Highland,33.76711,-84.35626
1/6/18,1530,610 SPRING ST NW,LARCENY-FROM VEHICLE,Downtown,33.77101,-84.38895
1/6/18,1530,1126 AUSTIN AVE NE,LARCENY-FROM VEHICLE,Inman Park,33.76202,-84.35097
1/6/18,1830,97 ESTORIA ST SE,LARCENY-FROM VEHICLE,Cabbagetown,33.75179,-84.36339
1/6/18,2017,1919 METROPOLITAN PKWY SW,LARCENY-FROM VEHICLE,Sylvan Hills,33.70278,-84.41017
1/6/18,1800,1735 DEFOOR PL NW,LARCENY-FROM VEHICLE,Underwood Hills,33.80224,-84.42161
1/6/18,1910,1356 ENGLISH ST NW,LARCENY-FROM VEHICLE,Blandtown,33.79331,-84.42067
1/6/18,1830,250 10TH ST NE,LARCENY-FROM VEHICLE,Midtown,33.78218,-84.37867
1/6/18,1530,2470 CHESHIRE BRIDGE RD NE,LARCENY-FROM VEHICLE,Lindridge/Martin Manor,33.82205,-84.35239
1/6/18,450,923 LEE ST SW,LARCENY-NON VEHICLE,West End,33.72991,-84.41607
1/6/18,620,12 ATLANTA AVE SW,LARCENY-NON VEHICLE,Peoplestown,33.73049,-84.38846
1/6/18,1040,3721 CAMPBELLTON RD SW @BEN HILL PLAZA SC;,LARCENY-NON VEHICLE,Ben Hill Acres,33.69136,-84.51037
1/6/18,1830,1275 CAROLINE ST NE @TARGET - CAROLINE,LARCENY-NON VEHICLE,Edgewood,33.75674,-84.34619
1/6/18,1921,1104 MORELAND AVE SE,LARCENY-NON VEHICLE,East Atlanta,33.7246,-84.34932
1/6/18,1854,3500 PEACHTREE RD NE @Multiple,LARCENY-NON VEHICLE,North Buckhead,33.85302,-84.36278
1/6/18,1050,75 WILLOW WOOD CIR SE,BURGLARY-RESIDENCE,East Lake,33.74964,-84.30415
1/6/18,1500,67 SELMAN ST SE,BURGLARY-RESIDENCE,Reynoldstown,33.75216,-84.35848
1/6/18,2045,1630 VAN VLECK AVE SE,BURGLARY-RESIDENCE,East Atlanta,33.7364,-84.33445
1/6/18,900,186 SOUTH AVE SE,AGG ASSAULT,Summerhill,33.73253,-84.3817
1/6/18,230,3041 LANDRUM,AGG ASSAULT,Southwest,33.70846,-84.48783
1/6/18,1800,CENTRAL AVE S / MEMORIAL DR W,AGG ASSAULT,Downtown,33.74697,-84.39276
1/6/18,2200,827 OAK ST NW,AGG ASSAULT,Center Hill,33.7778,-84.46306
1/6/18,400,2139 FERNLEAF PARK DR NW,ROBBERY-RESIDENCE,Fernleaf,33.81861,-84.43852
1/6/18,1835,484 N HIGHLAND AVE NE,ROBBERY-RESIDENCE,Inman Park,33.76721,-84.35292
1/6/18,1120,901 PARSONS ST SW,AGG ASSAULT,Atlanta University Center,33.7509,-84.41709
1/6/18,1340,914 HOWELL MILL RD NW,AUTO THEFT,Home Park,33.77987,-84.41063
1/6/18,1500,875 GARY RD NW,AUTO THEFT,Berkeley Park,33.79771,-84.41635
1/6/18,1500,171 AUBURN AVE NE @CITY WALK APARTMENTS,AUTO THEFT,Downtown,33.75546,-84.38185
1/6/18,1852,CAMP CREEK PKWY SW / CARMIA DR SW,AUTO THEFT,Princeton Lakes,33.65488,-84.51022
1/6/18,2000,3901 CAMPBELLTON RD SW,AUTO THEFT,Kings Forest,33.69231,-84.51621
1/6/18,1830,708 SOMERSET TER NE,AUTO THEFT,Poncey-Highland,33.77339,-84.36245
1/6/18,1635,2721 GLENWOOD AVE SE,LARCENY-NON VEHICLE,East Lake,33.73953,-84.29819
1/6/18,2000,561 HARDENDORF AVE NE,LARCENY-NON VEHICLE,Lake Claire,33.76954,-84.33158
1/6/18,1611,2637 ABNER PL NW,LARCENY-NON VEHICLE,Carver Hills,33.79921,-84.4651
1/6/18,1530,3500 PEACHTREE RD,LARCENY-NON VEHICLE,North Buckhead,33.85252,-84.36116
1/6/18,1245,265 PEACHTREE CENTER AVE NE @MARIOTT,LARCENY-NON VEHICLE,Downtown,33.76158,-84.38496
1/6/18,700,80 JESSE HILL JR DR SE,LARCENY-NON VEHICLE,Downtown,33.75168,-84.38198
1/6/18,2000,931 MONROE DR NE,LARCENY-NON VEHICLE,Midtown,33.77986,-84.36917
1/6/18,1500,1132 TECHWOOD DR NW @COURTYARD BY MARRIOT,LARCENY-FROM VEHICLE,Home Park,33.7855,-84.39273
1/6/18,1200,3393 PEACHTREE RD NE ,LARCENY-NON VEHICLE,Lenox,33.84676,-84.36212
1/6/18,2015,3393 PEACHTREE RD NE @LENOX MALL,LARCENY-NON VEHICLE,Lenox,33.84676,-84.36212
1/6/18,1200,40 PEACHTREE VALLEY RD NE,BURGLARY-RESIDENCE,,33.81096,-84.39145
1/6/18,2000,1032 BLUE RIDGE AVE NE,LARCENY-FROM VEHICLE,Poncey-Highland,33.77252,-84.35423
1/6/18,2030,89 LUCKIE ST NW @QUALITY HOTEL,LARCENY-FROM VEHICLE,Downtown,33.75738,-84.3893
1/6/18,1200,2423 MARTIN L KING JR DR NW,LARCENY-FROM VEHICLE,Florida Heights,33.75183,-84.46623
1/6/18,2230,470 16TH ST NW,LARCENY-FROM VEHICLE,Home Park,33.7883,-84.40387
1/6/18,703,1099 LANIER BLVD NE ,LARCENY-FROM VEHICLE,Virginia Highland,33.78434,-84.35113
1/6/18,2000,3614 STONE RD SW,LARCENY-FROM VEHICLE,Tampa Park,33.67882,-84.507
1/6/18,2300,4626 EDWINA LN SW,LARCENY-FROM VEHICLE,Greenbriar Village,33.70295,-84.53865
1/6/18,2300,101 PEACHTREE CENTER AVE,LARCENY-FROM VEHICLE,Downtown,33.7574,-84.38599
1/6/18,1945,904 MARTIN L KING JR DR SW,LARCENY-FROM VEHICLE,Atlanta University Center,33.75454,-84.41704
1/6/18,1200,1069 JOHNSON GRV NW,BURGLARY-RESIDENCE,Rockdale,33.78504,-84.44779
1/6/18,1700,741 MOROSGO DR NE,BURGLARY-RESIDENCE,Lindbergh/Morosgo,33.82296,-84.36346
1/6/18,700,165 COURTLAND ST NE,LARCENY-NON VEHICLE,Downtown,33.75895,-84.3834
1/6/18,1900,3755 CARMIA DR SW,LARCENY-NON VEHICLE,Princeton Lakes,33.65571,-84.50908
1/6/18,800,15 LINKWOOD RD NW,LARCENY-FROM VEHICLE,Westhaven,33.7549,-84.4818
1/6/18,1200,1085 LINDBERGH DR NE,BURGLARY-NONRES,Lindridge/Martin Manor,33.81842,-84.35253
1/7/18,1400,183 MOUNT ZION RD,LARCENY-NON VEHICLE,Glenrose Heights,33.67268,-84.38507
1/7/18,1330,303 PARKWAY DR NE @Multiple,LARCENY-FROM VEHICLE,Old Fourth Ward,33.76286,-84.37405
1/7/18,1030,2000 MONROE PL NE,LARCENY-NON VEHICLE,Piedmont Heights,33.8103,-84.37025
1/7/18,1240,2900 PEACHTREE RD NW @PUBLIX - PEACHTREE,LARCENY-NON VEHICLE,Peachtree Heights West,33.83399,-84.3841
1/7/18,820,3315 PEACHTREE RD NE,LARCENY-NON VEHICLE,Peachtree Park,33.84642,-84.36815
1/7/18,2030,5 W PACES FERRY RD NW,LARCENY-NON VEHICLE,South Tuxedo Park,33.83957,-84.38031
1/7/18,1600,181 PEACHTREE ST NE @RITZ,LARCENY-NON VEHICLE,Downtown,33.75861,-84.3872
1/7/18,340,1135 OAKLAND DR SW,AUTO THEFT,Oakland City,33.72399,-84.42764
1/7/18,510,639 MOROSGO DR NE,AUTO THEFT,Lindbergh/Morosgo,33.82329,-84.36696
1/7/18,1830,3263 DONALD LEE HOLLOWELL PKWY NW,AUTO THEFT,English Park,33.78784,-84.49384
1/7/18,2200,1545 NORTHSIDE DR NW,AUTO THEFT,Loring Heights,33.79746,-84.40773
1/7/18,1900,349 DECATUR ST SE,AUTO THEFT,Sweet Auburn,33.74993,-84.37706
1/7/18,840,1400 DONALD LEE HOLLOWELL PKWY NW,AGG ASSAULT,Bankhead,33.77125,-84.43359
1/7/18,930,277 MORELAND AVE SE,ROBBERY-RESIDENCE,Reynoldstown,33.74625,-84.34987
1/7/18,259,639 PARKWAY DR NE,AGG ASSAULT,Old Fourth Ward,33.77203,-84.37252
1/7/18,2203,2261 CASCADE RD SW,AGG ASSAULT,Cascade Avenue/Road,33.72274,-84.46264
1/7/18,1844,1975 ALISON CT SW,ROBBERY-PEDESTRIAN,Campbellton Road,33.70114,-84.45378
1/7/18,1800,956 DELAWARE AVE SE,BURGLARY-RESIDENCE,Ormewood Park,33.73129,-84.3568
1/7/18,1205,2000 MOORES MILL RD NW,BURGLARY-NONRES,,33.82081,-84.45063
1/7/18,950,2045 DONALD LEE HOLLOWELL PKWY NW,LARCENY-NON VEHICLE,Grove Park,33.7774,-84.45214
1/7/18,1859,2975 HEADLAND DR SW @BIG LOTS - HEADLAND,LARCENY-NON VEHICLE,Greenbriar,33.69168,-84.4872
1/7/18,1400,2625 PIEDMONT RD NE,LARCENY-NON VEHICLE,Lindbergh/Morosgo,33.82742,-84.36532
1/7/18,1400,3535 PEACHTREE RD NE ,LARCENY-NON VEHICLE,Lenox,33.85182,-84.3595
1/7/18,46,49 BOULEVARD SE,LARCENY-FROM VEHICLE,Sweet Auburn,33.75253,-84.3721
1/7/18,100,1896 MARKONE ST NW,LARCENY-FROM VEHICLE,Grove Park,33.7696,-84.44912
1/7/18,830,3755 CARMIA DR SW,LARCENY-FROM VEHICLE,Princeton Lakes,33.6569,-84.51004
1/7/18,1317,1522 BUNGALOW LN NW,LARCENY-FROM VEHICLE,Rockdale,33.78647,-84.44407
1/7/18,1630,3393 PEACHTREE RD NE ,LARCENY-FROM VEHICLE,Lenox,33.84676,-84.36212
1/7/18,1600,644 S EUGENIA PL NW,LARCENY-FROM VEHICLE,Grove Park,33.77307,-84.4543
1/7/18,830,1730 TAYLOR ST NW,LARCENY-FROM VEHICLE,Underwood Hills,33.80171,-84.42123
1/7/18,1130,441 16TH ST NW @IKEA,LARCENY-FROM VEHICLE,Atlantic Station,33.78874,-84.40468
1/7/18,2000,1356 ENGLISH ST NW,LARCENY-FROM VEHICLE,Blandtown,33.79331,-84.42067
1/7/18,1930,1465 HOWELL MILL RD NW,LARCENY-FROM VEHICLE,Berkeley Park,33.79501,-84.41465
1/7/18,1100,1901 MACARTHUR BLVD NW,LARCENY-FROM VEHICLE,Bolton,33.81336,-84.44972
1/7/18,2000,505 WHITEHALL ST SW,LARCENY-FROM VEHICLE,Mechanicsville,33.7438,-84.40436
1/7/18,1600,3242 PEACHTREE RD NE,LARCENY-FROM VEHICLE,Buckhead Forest,33.84425,-84.37311
1/7/18,1330,1888 HOLLYWOOD RD NW,BURGLARY-RESIDENCE,Riverside,33.80726,-84.47158
1/7/18,1500,2857 DELRAY DR NW;,BURGLARY-RESIDENCE,Lincoln Homes,33.79648,-84.47703
1/7/18,1800,2960 PIEDMONT RD NE,AUTO THEFT,Garden Hills,33.83512,-84.36811
1/7/18,2300,599 MAYLAND AVE SW,AUTO THEFT,Pittsburgh,33.72492,-84.40708
1/7/18,2200,2441 CHESHIRE BRIDGE RD NE,LARCENY-FROM VEHICLE,Lindridge/Martin Manor,33.82135,-84.35055
1/7/18,2300,1620 HOLLYWOOD RD NW @HOLLY RIDGE APTS;,LARCENY-FROM VEHICLE,Scotts Crossing,33.79939,-84.47179
1/7/18,1800,3510 ROSWELL RD NW,LARCENY-FROM VEHICLE,South Tuxedo Park,33.85062,-84.38532
1/7/18,1430,670 DEKALB AVE SE,LARCENY-NON VEHICLE,Inman Park,33.7532,-84.36547
1/7/18,1900,763 CASCADE AVE SW,LARCENY-NON VEHICLE,Westview,33.73439,-84.43707
1/7/18,1200,79 ANDERSON AVE NW,BURGLARY-RESIDENCE,Dixie Hills,33.75621,-84.44901
1/7/18,1500,984 ESTES DR SW,BURGLARY-RESIDENCE,Sylvan Hills,33.69842,-84.42124
1/7/18,800,590 ELMWOOD DR NE,LARCENY-FROM VEHICLE,Virginia Highland,33.78495,-84.36831
1/7/18,2000,776 BRIARCLIFF RD NE,LARCENY-FROM VEHICLE,Atkins Park,33.77563,-84.34865
1/7/18,1200,2050 GRANGE DR SE,LARCENY-FROM VEHICLE,Thomasville Heights,33.69898,-84.35945
1/7/18,1400,80 JESSE HILL JR DR SE,AUTO THEFT,Downtown,33.75168,-84.38198
1/7/18,1700,1492 RALPH DAVID ABERNATHY BLVD,AUTO THEFT,Downtown,33.7499,-84.39058
1/8/18,900,808 LULLWATER RD NE,LARCENY-FROM VEHICLE,Druid Hills,33.77655,-84.33629
1/8/18,1220,1460 BOULEVARD SE,LARCENY-FROM VEHICLE,Chosewood Park,33.71382,-84.36861
1/8/18,930,693 PEACHTREE ST NE,LARCENY-FROM VEHICLE,Midtown,33.77347,-84.38449
1/8/18,500,835 MARTIN L KING JR DR NW,LARCENY-FROM VEHICLE,Vine City,33.75504,-84.41457
1/8/18,1612,763 PENN AVE NE,LARCENY-FROM VEHICLE,Midtown,33.77549,-84.37847
1/8/18,530,156 7TH ST NW,LARCENY-FROM VEHICLE,Midtown,33.77855,-84.38213
1/8/18,1330,1088 HEMPHILL AVE NW,LARCENY-FROM VEHICLE,Home Park,33.78447,-84.40606
1/8/18,1800,1409 HOWELL MILL RD NW,LARCENY-FROM VEHICLE,Berkeley Park,33.79419,-84.4143
1/8/18,1800,1465 CHATTAHOOCHEE AVE NW,LARCENY-FROM VEHICLE,Underwood Hills,33.80787,-84.43494
1/8/18,1916,1001 MARIETTA ST NW,LARCENY-FROM VEHICLE,Marietta Street Artery,33.77911,-84.41013
1/8/18,1700,965 SELLS AVE SW,LARCENY-FROM VEHICLE,Harris Chiles,33.74529,-84.4233
1/8/18,1945,235 PHARR RD NE,LARCENY-FROM VEHICLE,Garden Hills,33.83636,-84.38001
1/8/18,1930,4475 ROSWELL RD NE,LARCENY-FROM VEHICLE,North Buckhead,33.87728,-84.37949
1/8/18,1800,250 10TH ST NE,LARCENY-FROM VEHICLE,Midtown,33.78218,-84.37867
1/8/18,2130,1544 PIEDMONT AVE NE @ANSLEY MALL,LARCENY-FROM VEHICLE,Piedmont Heights,33.79789,-84.37101
1/8/18,2030,239 PONCE DE LEON AVE NE,LARCENY-FROM VEHICLE,Midtown,33.7725,-84.37952
1/8/18,1830,110 E ANDREWS DR NW ,LARCENY-FROM VEHICLE,South Tuxedo Park,33.84286,-84.38266
1/8/18,2112,633 PRYOR ST SW,LARCENY-FROM VEHICLE,Mechanicsville,33.7376,-84.39486
1/8/18,1925,931 MONROE DR NE@ BELTLINE BUSINESS,LARCENY-FROM VEHICLE,Midtown,33.77909,-84.36717
1/8/18,800,241 TROY ST NW,BURGLARY-RESIDENCE,Hunter Hills,33.76144,-84.42657
1/8/18,1200,2909 CAMPBELLTON RD SW,BURGLARY-RESIDENCE,Southwest,33.69869,-84.48265
1/8/18,2000,1141 PORTLAND AVE SE,BURGLARY-RESIDENCE,Ormewood Park,33.73919,-84.35029
1/8/18,539,479 JOSEPH E BOONE BLVD NW,LARCENY-NON VEHICLE,English Avenue,33.7638,-84.40349
1/8/18,1102,12 BROAD ST SW,LARCENY-NON VEHICLE,Downtown,33.7532,-84.39201
1/8/18,1430,3393 PEACHTREE RD NE ,LARCENY-NON VEHICLE,Lenox,33.84676,-84.36212
1/8/18,1445,3334 PEACHTREE RD NE @ONE BUCKHEAD LOOP,LARCENY-NON VEHICLE,North Buckhead,33.84911,-84.37075
1/8/18,1518,2539 PIEDMONT RD NE @TARGET - PIEDMONT,LARCENY-NON VEHICLE,Lindbergh/Morosgo,33.82403,-84.36328
1/8/18,1609,1275 CAROLINE ST NE @TARGET - CAROLINE,LARCENY-NON VEHICLE,Edgewood,33.75674,-84.34619
1/8/18,1630,850 OAK STREET SW,LARCENY-NON VEHICLE,West End,33.74057,-84.4168
1/8/18,1925,305 JOSEPH E LOWERY BLVD NW,LARCENY-NON VEHICLE,Vine City,33.763,-84.41736
1/8/18,1945,1104 MORELAND AVE SE,LARCENY-NON VEHICLE,East Atlanta,33.7246,-84.34932
1/8/18,2000,835 MARTIN L KING JR DR NW,LARCENY-NON VEHICLE,Vine City,33.75504,-84.41457
1/8/18,800,10 LINKWOOD RD NW,LARCENY-NON VEHICLE,,33.75487,-84.48201
1/8/18,0,1594 BREWER BLVD SW,BURGLARY-RESIDENCE,Sylvan Hills,33.71129,-84.41668
1/8/18,903,218 PEACHTREE ST NW,ROBBERY-COMMERCIAL,Downtown,33.75971,-84.38758
1/8/18,100,1320 HILL ST SE,AUTO THEFT,Chosewood Park,33.71829,-84.37854
1/8/18,1145,3500 PEACHTREE RD NE @PHIPPS PLAZA,AUTO THEFT,North Buckhead,33.85302,-84.36278
1/8/18,1630,840 MCDONOUGH BLVD SE,AUTO THEFT,Custer/McDonough/Guice,33.70874,-84.35887
1/8/18,1920,449 W KILDARE AVE NW,AUTO THEFT,Collier Heights,33.76759,-84.48779
1/8/18,300,3095 JONESBORO RD,LARCENY-NON VEHICLE,Orchard Knob,33.66975,-84.37322
1/8/18,1312,986 MAULDIN ST SE,LARCENY-NON VEHICLE,Reynoldstown,33.74941,-84.35488
1/8/18,1345,2099 PEACHTREE RD NE,LARCENY-NON VEHICLE,,33.81196,-84.39139
1/8/18,1500,3434 PEACHTREE RD NE,LARCENY-NON VEHICLE,North Buckhead,33.85037,-84.3634
1/8/18,2015,1245 GLENWOOD AVE SE,LARCENY-NON VEHICLE,East Atlanta,33.74006,-84.3466
1/8/18,814,867 PEACHTREE ST NE,LARCENY-NON VEHICLE,Midtown,33.77829,-84.38421
1/8/18,1750,3393 PEACHTREE RD NE,LARCENY-NON VEHICLE,Lenox,33.84676,-84.36212
1/8/18,2230,1116 PIEDMONT AVE NE,LARCENY-NON VEHICLE,Midtown,33.78522,-84.37888
1/8/18,1600,265 PEACHTREE CENTER AVE NE,LARCENY-NON VEHICLE,Downtown,33.76158,-84.38496
1/8/18,1300,505 PHARR RD NE,LARCENY-FROM VEHICLE,Garden Hills,33.83691,-84.37182
1/8/18,2200,1730 CHURCH ST NW,AUTO THEFT,Scotts Crossing,33.80293,-84.46879
1/8/18,1640,1155 PEACHTREE ST NW,AUTO THEFT,Midtown,33.78603,-84.38292
1/8/18,1015,1838 HONEYSUCKLE LN SW,ROBBERY-PEDESTRIAN,Campbellton Road,33.70648,-84.4537
1/8/18,1800,1691 FLAT SHOALS RD SE,BURGLARY-RESIDENCE,East Atlanta,33.73068,-84.33249
1/8/18,1600,823 CASPLAN CT SW,BURGLARY-RESIDENCE,Sylvan Hills,33.70776,-84.41484
1/8/18,1900,2068 CAMPBELLTON RD SW,BURGLARY-NONRES,Campbellton Road,33.70652,-84.45696
1/8/18,1900,777 PONCE DE LEON AVE NE,LARCENY-FROM VEHICLE,Poncey-Highland,33.77361,-84.36187
1/8/18,1900,904 MARTIN L KING JR DR SW,LARCENY-FROM VEHICLE,Atlanta University Center,33.75454,-84.41704
1/8/18,1845,942 PEACHTREE ST NE,LARCENY-FROM VEHICLE,Midtown,33.78043,-84.38456
1/8/18,1600,1750 COMMERCE DR NW,LARCENY-FROM VEHICLE,Berkeley Park,33.80285,-84.41169
1/8/18,2230,552 FLAT SHOALS AVE SE,LARCENY-FROM VEHICLE,East Atlanta,33.73932,-84.34418
1/8/18,2000,625 LINWOOD AVE NE,LARCENY-FROM VEHICLE,Poncey-Highland,33.77152,-84.35703
1/8/18,2000,2285 METROPOLITAN PKWY SW,LARCENY-FROM VEHICLE,Perkerson,33.69195,-84.4086
1/8/18,1500,576 FRASER ST SE,LARCENY-FROM VEHICLE,Summerhill,33.73856,-84.38605
1/8/18,1500,3724 AUSTIN WOODS DR SW;,LARCENY-FROM VEHICLE,Kings Forest,33.70453,-84.51014
1/8/18,2200,2636 ARLENE WAY NE,LARCENY-FROM VEHICLE,Garden Hills,33.82629,-84.37357
1/8/18,0,3710 BAKERS FERRY RD SW,BURGLARY-RESIDENCE,Wisteria Gardens,33.76024,-84.51118
1/8/18,1900,1805 JONESBORO RD SE,LARCENY-FROM VEHICLE,Lakewood Heights,33.70471,-84.37885
1/8/18,2330,7 JOHN PORTMAN AVENUE...,LARCENY-NON VEHICLE,Downtown,33.76089,-84.38717
1/8/18,1700,1649 SANDTOWN RD SW,BURGLARY-RESIDENCE,Venetian Hills,33.71638,-84.44257
1/8/18,1200,1418 MARTIN L KING JR DR SW,BURGLARY-RESIDENCE,Mozley Park,33.75352,-84.43393
1/8/18,1920,47 NORTHSIDE DR NW @MERCEDES-BENZ STADIU,LARCENY-NON VEHICLE,Downtown,33.75537,-84.40096
1/8/18,1600,2436 BOLTON RD NW,LARCENY-NON VEHICLE,,33.82126,-84.45414
1/8/18,600,74 CANDLELIGHT LN SW,LARCENY-NON VEHICLE,Baker Hills,33.75653,-84.52099
1/9/18,830,2020 PEACHTREE RD NW @SHEPHERD CENTER,LARCENY-NON VEHICLE,,33.80991,-84.39361
1/9/18,1500,670 NEW TOWN CIR SE,LARCENY-NON VEHICLE,Thomasville Heights,33.7066,-84.36403
1/9/18,1900,3391 PEACHTREE RD NE,LARCENY-NON VEHICLE,Lenox,33.84886,-84.36517
1/9/18,1400,1702 WILLMA DR NW,LARCENY-FROM VEHICLE,West Highlands,33.79112,-84.44758
1/9/18,1410,2002 CAMPBELLTON RD SW,LARCENY-NON VEHICLE,Campbellton Road,33.70727,-84.45506
1/9/18,1900,835 MARTIN L KING JR DR NW,LARCENY-NON VEHICLE,Vine City,33.75504,-84.41457
1/9/18,2050,950 W PEACHTREE ST NW,LARCENY-NON VEHICLE,Midtown,33.78014,-84.38747
1/9/18,2120,233 GEORGIA AVE SE,LARCENY-NON VEHICLE,Summerhill,33.73648,-84.38014
1/9/18,700,2285 METROPOLITAN PKWY SW,AUTO THEFT,Perkerson,33.69195,-84.4086
1/9/18,300,2900 LANDRUM DR SW,AUTO THEFT,Southwest,33.70623,-84.48372
1/9/18,800,1315 EPWORTH ST SW,AUTO THEFT,Venetian Hills,33.71906,-84.43112
1/9/18,100,2790 BURTON RD NW,AUTO THEFT,Westhaven,33.75581,-84.47959
1/9/18,1935,1610 GATES PL NW,AUTO THEFT,Hills Park,33.80887,-84.44895
1/9/18,2040,1170 COLLIER RD NW,AUTO THEFT,Underwood Hills,33.8109,-84.4259
1/9/18,2058,1197 PEACHTREE ST NE,AUTO THEFT,Midtown,33.78742,-84.38333
1/9/18,2155,479 JOSEPH E BOONE BLVD NW,ROBBERY-PEDESTRIAN,English Avenue,33.7638,-84.40349
1/9/18,2300,1081 ESTES DR SW,ROBBERY-PEDESTRIAN,Sylvan Hills,33.6987,-84.4248
